subject,order,response,item,uttrID,stimulus,context,error,error_uPOS,error_class,repair,repair_uPOS,repair_class,subs_position,target,group,condition,confidence,RT,correction_category,corrected_target,target_correction_category,target_correction,only_substitution
18b8ba5b55a07fca221b1cc5798f8291,68,B: Kind of a course kind of test,684,5207,B: Kind of a coarse kind of test,A: It's not quite that simple <br> but it's fairly simple,,,,,,,,B: Kind of a coarse kind of test,12,fluent,92,150,corrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,51,B: It's kind of a establish better rapport with the different countries,483,65103,B: It's kind of a establish better rapport with the different countries,B: And was in a tour <br> and we went all,a,DET,CLOSED,to,ADP,CLOSED,4,B: It's kind of to establish better rapport with the different countries,12,error,25,133,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,35,A: Even at the office I uh find that people walk up,292,39376,A: Even it the office I uh find that people walk up,B: But I stopped doing that a long time ago <br> and they still do it to me,it,PRON,CLOSED,in,ADP,CLOSED,2,A: Even in the office I uh find that people walk up,12,error,75,117,corrected,TRUE,corrected2alt,at,TRUE
18b8ba5b55a07fca221b1cc5798f8291,59,A: And now I drive like twenty miles each way,576,98391,A: And now I drive like twenty miles each way,A: I've only taken uh maybe two trips that were about four hours long uh down to Shreveport <br> And uh the rest of it you know it's just basically driving a long ways to work,twenty,CD,CLOSED,twenty-three,CD,CLOSED,6,A: And now I drive like twenty-three miles each way,12,error,92,115,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,75,B: And I went and bought everything,768,98361,B: And I went and bought everything,B: Yo- borrowed somebody else's jack <br> and I did this,,,,,,,,B: And I went and bought everything,12,fluent,83,132,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,88,B: And they lived in the dorms,924,12574,B: And they lived in the dorms,B: So she went for a week <br> and it was overnight,,,,,,,,B: And they lived in the dorms,12,fluent,88,116,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,67,B: And I would play in the beach area too,672,85145,B: And I would play on the beach area too,A: We're close enough so they can do that <br> and the girls can play on the beach area,,,,,,,,B: And I would play on the beach area too,12,fluent,94,99,corrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,13,B: Um I guess I'm not typically feeling invaded regarding my privacy relative to this point that you raised,25,26985,B: Um I guess I'm not typically feeling invaded in my privacy relative to this second that you raised,A: Uh-huh <br> Uh-huh,second,ADJ,OPEN,one,NOUN,OPEN,15,B: Um I guess I'm not typically feeling invaded in my privacy relative to this one that you raised,12,error,86,102,corrected,TRUE,corrected2alt,point,TRUE
18b8ba5b55a07fca221b1cc5798f8291,36,A: I mean is high school up here is like a junior college in Florida,304,35381,A: I mean we high school up here is like a junior college in Florida,B: Because they're so far behind and so poorly staffed half the time the teachers don't know what's going on <br> A: Well that's really too bad because it's giving some people unfair advantage ,we,PRON,CLOSED,our,PRON,CLOSED,3,A: I mean our high school up here is like a junior college in Florida,12,error,82,133,corrected,TRUE,corrected2alt,is,TRUE
18b8ba5b55a07fca221b1cc5798f8291,62,B: And were just as happy for her to finish her education first,612,92415,B: And we're just as happy for her to finish her education first,B: And my daughter's been going with the same boy for a while <br> but she's still in college,,,,,,,,B: And we're just as happy for her to finish her education first,12,fluent,91,132,corrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,47,A: I didn't realize a cow produces that much manure,436,47782,A: I didn't realize a cow produces that much manure,A: No <br> not when you figure,a,DET,CLOSED,one,CD,CLOSED,4,A: I didn't realize one cow produces that much manure,12,error,94,133,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,73,B: I have a cat and a dog named Joey,744,68013,B: I have a cat and a dog named Joey,A: Do you have any pets now <br> B: Oh I sure do,,,,,,,,B: I have a cat and a dog named Joey,12,fluent,91,134,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,81,B: And it wasn't where I had to be there every day,840,69391,B: And it wasn't where I had to be there every day,B: And um I don't know <br> I found when I did do some work when my son was young it was like contract work,,,,,,,,B: And it wasn't where I had to be there every day,12,fluent,97,132,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,82,A: And we stick to it,852,33757,A: And we stick to it,A: We both work together <br> we both have a budget,,,,,,,,A: And we stick to it,12,fluent,96,132,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,38,B: So it was really neat,328,67114,B: So it was really neat,B: And it just kept coming on up through the generations <br> A: Wow ,it,PRON,CLOSED,that,DET,CLOSED,2,B: So that was really neat,12,error,96,101,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,92,B: Oh you found that out tonight,972,81029,B: Oh you found that out tonight,A: Well what do you think about Nolan Ryan being the first baseball player to earn a million dollars <br> That's the only thing I found out tonight,,,,,,,,B: Oh you found that out tonight,12,fluent,95,149,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,45,A: Uh they didn't see any of the women in there,411,1696,A: Uh they didn't see any of the women in there,A: But I wish they would get some more on that <br> I really was disappointed this year when I see any of the candidates talking that they're talking about,they,PRON,CLOSED,I,PRON,CLOSED,2,A: Uh I didn't see any of the women in there,12,error,68,134,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,15,A: I know a little more about civil cases than criminal cases which is,50,67479,A: I know a little more about civil cases when criminal cases which is,B: I really haven't studied it in depth <br> A: Yeah ,when,ADV,OPEN,than,ADP,CLOSED,9,A: I know a little more about civil cases than criminal cases which is,12,error,96,81,corrected,TRUE,corrected2target,than,TRUE
18b8ba5b55a07fca221b1cc5798f8291,78,A: I mean it's an excellent movie,804,7055,A: I mean it's an excellent movie,A: But I went with someone <br> and once I was there I couldn't believe,,,,,,,,A: I mean it's an excellent movie,12,fluent,99,150,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,53,A: And uh they had a desperate black girl,505,72651,A: And uh they had a dispute black girl,A: But it's rather almost as infamous here as it was with uh the Rodney King problem <br> Um girl walked into a Korean owned store,they,PRON,CLOSED,she,PRON,CLOSED,3,A: And uh she had a dispute black girl,12,error,69,150,corrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,65,B: Um I haven't done much Lotus work connected with my job,648,20392,B: Um I haven't done much Lotus work connected with my job,B: I've used uh D Base <br> and uh I've used a substantial amount of shareware,,,,,,,,B: Um I haven't done much Lotus work connected with my job,12,fluent,81,166,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,76,A: They're not nearly as selective as they used to be,780,26940,A: They're not nearly as selective as they used to be,A: They have trouble keeping those full <br> so they've dropped the uh,,,,,,,,A: They're not nearly as selective as they used to be,12,fluent,92,117,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,64,A: I got a Mickey Mouse print is what I got,636,61470,A: I got a Mickey Mouse print is what I got,A: That's what I needed <br> and I didn't think about that,,,,,,,,A: I got a Mickey Mouse print is what I got,12,fluent,87,116,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,96,B: I think it is too,1020,97718,B: I think it is too,B: And I have not gone back about it <br> A: That was poor quality I think,,,,,,,,B: I think it is too,12,fluent,92,132,uncorrected,FALSE,n/a,n/a,TRUE
18b8ba5b55a07fca221b1cc5798f8291,70,B: And then you hear the loud trumpet,708,91348,B: And then you hear the muted trumpet,B: And I heard you know <br> you hear this guitar,,,,,,,,B: And then you hear the muted trumpet,12,fluent,91,116,corrected,FALSE,n/a,n/a,TRUE
eb4a392b6adb09d295185aecfe197f1e,70,B: And then you hear the muted trumpet,708,91348,B: And then you hear the muted trumpet,B: And I heard you know <br> you hear this guitar,,,,,,,,B: And then you hear the muted trumpet,12,fluent,20,5943,uncorrected,FALSE,n/a,n/a,TRUE
eb4a392b6adb09d295185aecfe197f1e,20,A: But the other one I have he doesn't want anything to do with being outside unless you're there,111,41921,A: But the other one I got he doesn't want anything to do with outside unless you're there,A: And they're doing great out there <br> they love it,other,ADJ,OPEN,first,ADJ,OPEN,3,A: But the first one I got he doesn't want anything to do with outside unless you're there,12,error,28,601,uncorrected,FALSE,n/a,n/a,TRUE
eb4a392b6adb09d295185aecfe197f1e,81,B: And it wasn't that I had to be there every day,840,69391,B: And it wasn't where I had to be there every day,B: And um I don't know <br> I found when I did do some work when my son was young it was like contract work,,,,,,,,B: And it wasn't where I had to be there every day,12,fluent,29,577,corrected,FALSE,n/a,n/a,TRUE
eb4a392b6adb09d295185aecfe197f1e,40,A: or the computers the big advantage of that I believe because they can all hold such large data bases on anybody that all you have to do is touch a button,352,10282,A: or the computers the big advent of that I believe because it can all hold such large data bases on anybody that all you have to do is touch a button,A: But um I guess we're changing ever so rapidly in the devices of communications that anything can be obtained from anybody's record <br> B: Yeah ,it,PRON,CLOSED,they,PRON,CLOSED,12,A: or the computers the big advent of that I believe because they can all hold such large data bases on anybody that all you have to do is touch a button,12,error,18,655,corrected,TRUE,corrected2target,they,TRUE
eb4a392b6adb09d295185aecfe197f1e,89,B: But I live in Raleigh North Carolina right now,936,33340,B: But I live in Raleigh North Carolina right now,A: What part of California are you from <br> B: Uh from Los Angeles,,,,,,,,B: But I live in Raleigh North Carolina right now,12,fluent,82,999,uncorrected,FALSE,n/a,n/a,TRUE
eb4a392b6adb09d295185aecfe197f1e,38,B: So it was really neat,328,67114,B: So it was really neat,B: And it just kept coming on up through the generations <br> A: Wow ,it,PRON,CLOSED,that,DET,CLOSED,2,B: So that was really neat,12,error,88,711,uncorrected,FALSE,n/a,n/a,TRUE
eb4a392b6adb09d295185aecfe197f1e,96,B: I think it was too,1020,97718,B: I think it is too,B: And I have not gone back about it <br> A: That was poor quality I think,,,,,,,,B: I think it is too,12,fluent,80,847,corrected,FALSE,n/a,n/a,TRUE
eb4a392b6adb09d295185aecfe197f1e,24,B: but you just feel like you're being too much le-,159,59087,B: but you just feel like you're being too much le-,B: But for some reason a mini skirt is to me a little more unprofessional to wear to work than jeans <br> maybe it's just because of the sexist views and everything,being,VERB,OPEN,showing,VERB,OPEN,7,B: but you just feel like you're showing too much le-,12,error,27,540,uncorrected,FALSE,n/a,n/a,TRUE
eb4a392b6adb09d295185aecfe197f1e,52,A: Now see I am so busy with,494,71066,A: Now see I are so busy with,B: I like MURPHY BROWN and DESIGNING WOMEN too <br> A: Oh yeah ,I,PRON,CLOSED,we,PRON,CLOSED,3,A: Now see we are so busy with,12,error,80,487,corrected,FALSE,n/a,n/a,TRUE
eb4a392b6adb09d295185aecfe197f1e,85,A: And they said oh this was just obviously yanked,888,104534,A: And they said oh this was just obviously yanked,A: And when she stood up it caught and broke <br> and we took it back,,,,,,,,A: And they said oh this was just obviously yanked,12,fluent,70,464,uncorrected,FALSE,n/a,n/a,TRUE
